carat,depth,table,price,cut_b'Good',cut_b'Ideal',cut_b'Premium',cut_b'Very Good',color_b'E',color_b'F',color_b'G',color_b'H',color_b'I',color_b'J',clarity_b'IF',clarity_b'SI1',clarity_b'SI2',clarity_b'VS1',clarity_b'VS2',clarity_b'VVS1',clarity_b'VVS2'
2.06,62.3,56.0,18293.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.54,61.4,56.0,18294.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.01,62.1,55.0,18295.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,61.4,56.0,18295.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.02,62.0,55.0,18296.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.24,60.5,59.0,18299.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.3,61.6,56.0,18304.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.93,59.5,60.0,18306.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.51,64.7,57.0,18308.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.03,61.5,59.0,18310.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.1,61.3,55.0,18312.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.05,61.8,60.0,18318.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.61,62.0,55.0,18318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.02,61.7,58.0,18320.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.02,62.1,56.0,18324.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.5,62.0,58.0,18325.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.49,61.2,56.0,18325.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.01,57.6,63.0,18340.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.16,62.7,56.0,18342.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.7,58.6,62.0,18342.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.27,61.1,60.0,18343.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.07,61.5,55.0,18344.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.83,60.5,59.0,18358.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2.07,61.2,58.0,18359.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.22,61.3,56.0,18363.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.2,62.0,57.0,18364.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.6,62.5,56.0,18369.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.06,60.3,56.0,18371.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.32,63.2,59.0,18371.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2.0,63.0,56.0,18371.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.4,62.0,55.0,18374.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.01,60.1,61.0,18374.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,63.0,61.0,18376.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.73,62.6,55.0,18377.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.09,61.1,56.0,18392.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,61.7,56.0,18394.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,61.9,55.0,18395.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.02,62.7,58.0,18398.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2.01,62.1,60.0,18398.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.7,58.5,60.0,18398.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.08,60.1,59.0,18405.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.11,60.9,60.0,18407.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,60.3,57.0,18416.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.79,61.7,59.0,18419.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.6,62.0,55.0,18421.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.03,61.3,59.0,18423.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.26,60.3,58.0,18426.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.29,61.4,60.0,18426.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,61.8,56.0,18426.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.79,62.8,59.0,18429.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.44,58.1,60.0,18430.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.74,62.0,57.0,18430.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.7,60.6,58.0,18430.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.72,62.0,57.0,18431.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.22,59.9,59.0,18432.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.33,60.2,57.0,18435.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.06,61.5,58.0,18439.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,62.8,52.0,18440.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.13,62.2,55.0,18442.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.09,62.2,58.0,18443.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.7,61.0,56.0,18445.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.5,59.0,60.0,18447.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.08,58.9,61.0,18447.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.03,63.3,55.0,18458.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1,63.1,55.0,18462.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.16,61.4,55.0,18462.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.04,61.9,60.0,18468.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.15,61.5,60.0,18470.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.09,63.4,55.0,18472.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,64.1,59.0,18474.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.19,60.6,57.0,18475.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.03,61.5,59.0,18477.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.1,62.9,57.0,18480.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.16,58.7,60.0,18481.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.21,61.0,58.0,18483.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.57,63.0,58.0,18485.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.02,61.7,58.0,18487.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.07,59.5,59.0,18489.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,62.6,59.0,18493.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.66,64.3,60.0,18495.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.01,63.0,59.0,18500.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.01,63.2,58.0,18507.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2.03,61.7,54.0,18507.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2.32,60.6,58.0,18508.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2.37,61.9,55.0,18508.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.09,61.3,59.0,18509.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,67.6,58.0,18515.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.38,60.9,59.0,18522.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,61.8,61.0,18524.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.83,60.5,59.0,18525.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.14,60.3,60.0,18526.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.14,61.5,57.0,18528.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.22,61.3,56.0,18531.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.5,65.8,58.0,18531.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.32,61.0,58.0,18532.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.03,61.4,58.0,18535.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.4,56.9,62.0,18541.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.4,62.0,55.0,18541.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.04,61.3,56.0,18542.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,63.2,58.0,18552.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.72,63.4,56.0,18557.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3.04,59.3,60.0,18559.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.38,62.1,58.0,18559.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.09,61.1,56.0,18559.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,57.8,60.0,18561.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.01,60.7,56.0,18561.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2.02,64.5,57.0,18565.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.6,60.5,57.0,18571.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.01,63.1,59.0,18572.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,70.6,64.0,18574.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.11,60.9,60.0,18575.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.03,61.6,55.0,18578.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.01,57.6,64.0,18593.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.29,61.4,60.0,18594.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.7,60.6,58.0,18598.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.71,62.1,55.0,18599.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0,65.0,61.0,18604.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,61.4,54.0,18607.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.07,60.7,59.0,18611.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.49,61.1,58.0,18614.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.42,61.3,59.0,18615.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.01,60.3,60.0,18625.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.03,60.1,60.0,18630.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,63.3,55.0,18640.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.09,63.4,55.0,18640.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1,62.9,57.0,18648.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.29,60.8,60.0,18653.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.12,61.1,60.0,18656.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.05,61.6,57.0,18659.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.04,59.0,57.0,18663.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,62.1,56.0,18674.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.02,62.1,56.0,18678.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.16,62.4,59.0,18678.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.03,59.6,60.0,18680.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.42,60.8,56.0,18682.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.67,63.8,58.0,18686.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.5,60.7,59.0,18691.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2.43,62.2,57.0,18692.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.48,63.4,56.0,18692.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.19,61.8,57.0,18693.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.28,60.7,57.0,18700.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.02,62.0,57.0,18700.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.51,62.5,59.0,18701.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.01,61.2,57.2,18705.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.22,60.0,60.0,18706.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.07,61.8,61.0,18707.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.0,60.5,59.0,18709.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3.01,60.7,59.0,18710.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.18,61.2,60.0,18717.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.7,59.8,59.0,18718.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.51,61.5,57.0,18729.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.72,61.8,60.0,18730.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.38,60.5,56.0,648.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,61.5,55.0,648.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.4,62.1,57.0,648.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,61.5,55.0,648.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,60.5,57.0,648.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.6,55.0,648.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.26,61.7,54.0,648.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.39,62.3,61.0,648.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36,61.5,57.0,648.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.36,61.8,55.0,648.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36,61.6,58.0,648.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36,63.7,54.0,648.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.5,55.0,648.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.9,58.0,648.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.36,63.0,55.0,648.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.36,61.5,58.0,648.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.9,56.0,648.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,59.8,60.0,648.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.02,59.8,59.0,18731.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.94,62.6,58.0,18735.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.01,62.1,57.0,18736.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,62.2,56.0,18741.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,63.1,59.0,18741.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,60.3,59.0,18741.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.36,59.4,58.0,18745.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.61,62.1,56.0,18756.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.03,60.0,55.8,18757.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,57.9,60.0,18759.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2.08,58.7,60.0,18760.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.55,61.8,62.0,18766.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.71,62.1,55.0,18768.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.51,62.6,59.0,18777.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2.06,62.2,55.0,18779.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.6,62.0,56.0,18780.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.03,63.0,60.0,18781.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.05,60.2,59.0,18784.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.05,61.9,57.0,18787.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.8,63.8,58.0,18788.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.71,62.3,59.0,18791.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.15,62.6,54.0,18791.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.04,58.1,60.0,18795.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,60.8,59.0,18795.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.29,61.8,59.0,18797.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.0,62.8,57.0,18803.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.07,62.5,55.0,18804.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,61.7,55.0,18806.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.0,63.5,56.0,18818.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2.29,60.8,60.0,18823.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,63.2,54.0,648.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,63.1,55.0,648.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,58.5,64.0,648.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.44,62.8,60.0,648.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,60.9,60.0,649.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.37,61.8,58.0,649.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,61.9,56.0,649.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,60.7,57.0,649.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.37,61.3,60.0,649.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.37,62.2,57.0,649.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.37,60.6,54.0,649.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,60.9,60.0,649.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.35,61.0,57.0,650.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3,62.9,55.0,650.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.9,57.0,650.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.23,61.6,54.0,650.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,61.5,55.0,650.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.28,61.8,55.0,650.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.28,61.3,57.0,650.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.34,61.2,57.0,650.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,63.9,58.0,650.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,59.7,59.0,650.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,63.4,57.0,650.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,59.2,59.0,650.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39,62.9,57.0,650.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.39,62.0,60.0,650.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,63.0,61.0,650.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.38,61.2,56.0,650.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,62.2,56.0,651.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,61.3,56.0,651.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.41,60.8,56.0,651.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.31,59.2,65.0,651.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.39,61.5,55.0,651.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36,61.5,55.0,651.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,60.6,56.0,651.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,61.6,56.0,651.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,59.1,56.0,651.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.2,58.0,651.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,63.2,58.0,651.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,63.4,55.0,651.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.2,56.0,651.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61.0,57.0,652.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,61.7,55.8,652.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.34,60.9,55.0,652.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.31,61.8,53.0,652.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.1,53.6,652.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.3,56.4,652.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,61.6,54.7,652.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,61.1,57.0,652.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,61.8,61.0,652.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.3,57.0,652.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.31,61.7,61.0,653.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.4,56.0,653.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.4,59.0,653.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.4,57.0,653.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.42,63.1,56.0,653.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38,62.0,58.0,653.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.42,63.6,57.0,653.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,58.8,60.0,653.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,60.1,58.0,653.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.5,56.0,654.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.44,62.3,54.0,654.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,61.8,56.0,654.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,61.5,58.0,654.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,62.3,54.0,654.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4,62.2,55.0,654.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.39,61.9,55.7,654.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,63.5,55.0,654.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.3,57.0,655.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,62.8,56.0,655.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.36,61.5,57.0,655.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3,62.5,53.0,655.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,61.2,57.0,655.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
